symbol,block,txno,value,address
ETH,7038,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,6289,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,1207,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,9315,0,5.0,0xb6f39f17ba76fef041600c960bd799e67acf7e10
ETH,7497,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,5625,0,5.0,0xad5c1768e5974c231b2148169da064e61910f31a
ETH,8240,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,1611,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,7891,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,4915,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,4446,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,3880,0,5.0,0x34f0f706648f334edf39e555766d4eacd54d61dc
ETH,8804,0,5.0,0x20dff602d440dc119bd3ff52e76f5cfe42da65fe
ETH,2735,0,5.0,0x35e8e5dc5fbd97c5b421a80b596c030a2be2a04d
ETH,6596,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,3018,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,5491,0,5.0,0x70137010922f2fc2964b3792907f79fbb75febe8
ETH,4830,0,5.0,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93
ETH,3002,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,2012,0,5.0,0xbb12b5a9b85d4ab8cde6056e9c1b2a4a337d2261
ETH,4497,0,5.0,0x950f41ea60d4f48cc7bc67a96555ffb2661a081c
ETH,6620,0,5.0,0x4e5c9fd685dcc9abede1cbde4959039388bf7c5a
ETH,9061,0,5.0,0xf0a3af9e925b07d1faa4ddf8bebfaa86b7b95e33
ETH,9080,0,5.0,0x79ce819f51e93430a29571d294995c9c67a6cea3
ETH,8750,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,8410,0,5.0,0x35c6f22e8ffa3d3aef1ee7744bdba64e1b188a15
ETH,3414,0,5.0,0x3ce70f7ebbb911d5ff14bb9244ac7c9be2c669b3
ETH,8741,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,3243,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,8928,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,7867,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,7539,0,5.0,0x02020d22dcf88f5edd66b382d7da019f161fb7e3
ETH,8153,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,1353,0,5.0,0x90d331f19e4ef54c4dc2710087ebd8536084a85a
ETH,6982,0,5.0,0x5b3e850e39e6f2c7dd38707b649e2b3536f14c0b
ETH,4767,0,5.0,0x68ffa706761da2294d90488b32526ffe7fb2ff8d
ETH,2834,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,4677,0,5.0,0xd7e30ae310c1d1800f5b641baa7af95b2e1fd98c
ETH,3757,0,5.0,0x950f41ea60d4f48cc7bc67a96555ffb2661a081c
ETH,9666,0,5.0,0x8d1c6749eab6db364671e1e1a2f12711a977b184
ETH,6658,0,5.0,0x05a56e2d52c817161883f50c441c3228cfe54d9f
ETH,4452,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,3235,0,5.0,0x9beb4d346c6309a9ce4f27393c6322c8f03a3be6
ETH,6183,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,4711,0,5.0,0x4e5c9fd685dcc9abede1cbde4959039388bf7c5a
ETH,2804,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,1289,0,5.0,0x3f007f2be1c38c6c87c0bb7d21bdd8a645cc43d4
ETH,6730,0,5.0,0xbd744e3f13d79b33f6c8e1d5e32f8e9ba2866c46
ETH,2705,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,9143,0,5.0,0xa1623430350c5df1b52b0b57483a5bb45d1796da
ETH,3728,0,5.0,0xc96cb843e5eb6ff7020f3b6facc8376d703ff280
ETH,4419,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,3513,0,5.0,0x19dafe19f11e960e4ccfc6a5aa8890ebd748ca1e
ETH,5290,0,5.0,0x9beb4d346c6309a9ce4f27393c6322c8f03a3be6
ETH,1400,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,2455,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,6998,0,5.0,0xbf71642d7cbae8faf1cfdc6c1c48fcb45b15ed22
ETH,8844,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,4105,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,1881,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,8396,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,9494,0,5.0,0x5088d623ba0fcf0131e0897a91734a4d83596aa0
ETH,4020,0,5.0,0xdd2f1e6e498202e86d8f5442af596580a4f03c2c
ETH,5854,0,5.0,0x228ed249a4299b231f83a502c12d904e48c5842c
ETH,8389,0,5.0,0x9f29a11e58479e87f4d10413ec0cf7f3ff34c4c1
ETH,6500,0,5.0,0x896f51055242afb540c777eaf24affa8ea14956b
ETH,5508,0,5.0,0x8f22398f1567cddaba1b6bb1973e62b4992d5c9c
ETH,4575,0,5.0,0xd7e30ae310c1d1800f5b641baa7af95b2e1fd98c
ETH,8650,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,2803,0,5.0,0x322df8fd261820c36234f806b15f51a2203a8f88
ETH,2621,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,6693,0,5.0,0x35e8e5dc5fbd97c5b421a80b596c030a2be2a04d
ETH,6675,0,5.0,0x228ed249a4299b231f83a502c12d904e48c5842c
ETH,7144,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,4798,0,5.0,0x5bf5e9cf9b456d6591073513de7fd69a9bef04bc
ETH,5025,0,5.0,0x2a53cdf1bd82971a0383522d9d2d20eabb832143
ETH,6684,0,5.0,0xa9fa3e284823885cf06617a0fd3978df52d1e337
ETH,6468,0,5.0,0x5b3e850e39e6f2c7dd38707b649e2b3536f14c0b
ETH,7952,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,4496,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,1346,0,5.0,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93
ETH,8764,0,5.0,0x70137010922f2fc2964b3792907f79fbb75febe8
ETH,3559,0,5.0,0xdd2f1e6e498202e86d8f5442af596580a4f03c2c
ETH,4361,0,5.0,0xbd744e3f13d79b33f6c8e1d5e32f8e9ba2866c46
ETH,7287,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,5254,0,5.0,0x02020d22dcf88f5edd66b382d7da019f161fb7e3
ETH,4812,0,5.0,0xad5c1768e5974c231b2148169da064e61910f31a
ETH,2759,0,5.0,0x5a1bf6acbde234acdbdb48875f825de9dd6a3348
ETH,8923,0,5.0,0xab84940b570d6358ed6a9dbf7e0bc8ec8f5a6e89
ETH,8778,0,5.0,0xbb12b5a9b85d4ab8cde6056e9c1b2a4a337d2261
ETH,3389,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,4113,0,5.0,0x4947190fcc30d3fb3a16233b259bfe6b3492339a
ETH,8903,0,5.0,0x228ed249a4299b231f83a502c12d904e48c5842c
ETH,8229,0,5.0,0x0e858640eb9cbeee16b74124658815bb2b5c0686
ETH,4729,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,4413,0,5.0,0x9beb4d346c6309a9ce4f27393c6322c8f03a3be6
ETH,6803,0,5.0,0x5b3e850e39e6f2c7dd38707b649e2b3536f14c0b
ETH,8413,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,1236,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,6346,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,6158,0,5.0,0x688d4cacaccc92e6914549710594bc6aa994f569
ETH,4019,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,6297,0,5.0,0x88d74a59454f6cf3b51ef6b9136afb6b9d405a88
ETH,8686,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,5058,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,6820,0,5.0,0x19dafe19f11e960e4ccfc6a5aa8890ebd748ca1e
ETH,6546,0,5.0,0xe8b61c4a9a4143a64cec3a4d4edc76192007d79e
ETH,9518,0,5.0,0x19dafe19f11e960e4ccfc6a5aa8890ebd748ca1e
ETH,8025,0,5.0,0xe38b1dc29e4fa7d295499621164edee1372bac5e
ETH,1018,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,4499,0,5.0,0xacc8decdfdcbed202b8632947c60487494f5d2c7
ETH,969,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,2696,0,5.0,0x4e5c9fd685dcc9abede1cbde4959039388bf7c5a
ETH,3887,0,5.0,0xe7bd49061d5d63f82dc8b569dca764ad0815ba27
ETH,9397,0,5.0,0xad5c1768e5974c231b2148169da064e61910f31a
ETH,9450,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,9078,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,7417,0,5.0,0xbf71642d7cbae8faf1cfdc6c1c48fcb45b15ed22
ETH,8115,0,5.0,0x88d74a59454f6cf3b51ef6b9136afb6b9d405a88
ETH,1597,0,5.0,0xdd2f1e6e498202e86d8f5442af596580a4f03c2c
ETH,7933,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,8505,0,5.0,0xbb12b5a9b85d4ab8cde6056e9c1b2a4a337d2261
ETH,6412,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,5847,0,5.0,0x126b8ba0aa5166f8d3a5d6b849ea798343bfe21c
ETH,3025,0,5.0,0xb5ce1861d98e85c84531dbc18720278328fd97f6
ETH,4171,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,1111,0,5.0,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93
ETH,6667,0,5.0,0x0aa8ae2485e31c024201bdf77bfa25021bc10c5b
ETH,6381,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,9083,0,5.0,0x02020d22dcf88f5edd66b382d7da019f161fb7e3
ETH,3211,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,9049,0,5.0,0x228ed249a4299b231f83a502c12d904e48c5842c
ETH,8448,0,5.0,0xd7e30ae310c1d1800f5b641baa7af95b2e1fd98c
ETH,6840,0,5.0,0x9f29a11e58479e87f4d10413ec0cf7f3ff34c4c1
ETH,2223,0,5.0,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93
ETH,5386,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,6867,0,5.0,0x08a2e2e8aa27cf67a48ddb5dd92f170eb4a90bfe
ETH,2868,0,5.0,0x48cd680bb700f6b7de89dd9ff4932ccc158c3e05
ETH,1522,0,5.0,0x9beb4d346c6309a9ce4f27393c6322c8f03a3be6
ETH,1259,0,5.0,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93
ETH,1513,0,5.0,0xa1623430350c5df1b52b0b57483a5bb45d1796da
ETH,8841,0,5.0,0xbb12b5a9b85d4ab8cde6056e9c1b2a4a337d2261
ETH,8193,0,5.0,0x88d74a59454f6cf3b51ef6b9136afb6b9d405a88
ETH,6744,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,7981,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,4988,0,5.0,0xbb12b5a9b85d4ab8cde6056e9c1b2a4a337d2261
ETH,1220,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,2777,0,5.0,0x35deaa40cde6e57c442b836ad9848d2227e6e9ad
ETH,3152,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,4542,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,1153,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,1895,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,1950,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,8112,0,5.0,0x6f4250b4c1db1b611e43cbd9a04c4138c7c0af39
ETH,2351,0,5.0,0x5b3e850e39e6f2c7dd38707b649e2b3536f14c0b
ETH,3416,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,8926,0,5.0,0x39d678e1a5a4bd201c1285a305fd1b5849388ea3
ETH,6027,0,5.0,0x4e5c9fd685dcc9abede1cbde4959039388bf7c5a
ETH,946,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,8050,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,4944,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,2894,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,5691,0,5.0,0xd7e30ae310c1d1800f5b641baa7af95b2e1fd98c
ETH,3906,0,5.0,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93
ETH,2456,0,5.0,0x0193d941b50d91be6567c7ee1c0fe7af498b4137
ETH,3020,0,5.0,0x4e5c9fd685dcc9abede1cbde4959039388bf7c5a
ETH,8974,0,5.0,0x228ed249a4299b231f83a502c12d904e48c5842c
ETH,2649,0,5.0,0x0193d941b50d91be6567c7ee1c0fe7af498b4137
ETH,8091,0,5.0,0x1217627fe41a00f0b828317f43e6d58f47dbfc43
ETH,8561,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,5914,0,5.0,0xd7e30ae310c1d1800f5b641baa7af95b2e1fd98c
ETH,8041,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,3008,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,6741,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,3202,0,5.0,0xc1cdc601f89c0428b31302d187e0dc08ad7d1c57
ETH,6837,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,5424,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,1995,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,909,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,3358,0,5.0,0xad5c1768e5974c231b2148169da064e61910f31a
ETH,7711,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,4142,0,5.0,0x727cee80072f59d075a9fac8e1d81ec186d52337
ETH,7035,0,5.0,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93
ETH,1127,0,5.0,0x10c3eedde6fbda160041f479fcaf26bb38316fcd
ETH,7672,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,1256,0,5.0,0x0e858640eb9cbeee16b74124658815bb2b5c0686
ETH,964,0,5.0,0x0193d941b50d91be6567c7ee1c0fe7af498b4137
ETH,9059,0,5.0,0x5b3e850e39e6f2c7dd38707b649e2b3536f14c0b
ETH,9095,0,5.0,0x1217627fe41a00f0b828317f43e6d58f47dbfc43
ETH,4068,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,8888,0,5.0,0x5b3e850e39e6f2c7dd38707b649e2b3536f14c0b
ETH,7706,0,5.0,0xc713d2b774095b6e4c738c3fb95e6648dee3e75d
ETH,6621,0,5.0,0x53824166ea5271d3425e3194c848a90ca4e97eb2
ETH,4391,0,5.0,0x5bf5e9cf9b456d6591073513de7fd69a9bef04bc
ETH,4927,0,5.0,0x950f41ea60d4f48cc7bc67a96555ffb2661a081c
ETH,5648,0,5.0,0x9298a283561414096a90b8e52c2202d03f3406a9
ETH,8305,0,5.0,0x0818f11ea6e86594b3242c90b39b696d8aff24c5
ETH,3148,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,6110,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,3234,0,5.0,0x322df8fd261820c36234f806b15f51a2203a8f88
ETH,1697,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,6676,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,5343,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,1661,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,2320,0,5.0,0x0193d941b50d91be6567c7ee1c0fe7af498b4137
ETH,5246,0,5.0,0xb6f39f17ba76fef041600c960bd799e67acf7e10
ETH,9035,0,5.0,0x9f29a11e58479e87f4d10413ec0cf7f3ff34c4c1
ETH,6505,0,5.0,0x0000000000000000000000000000000000000000
ETH,954,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,5875,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,4504,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,6832,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,5815,0,5.0,0xf21b87e098b23069be8199836a5116cfee32b9b6
ETH,9454,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,8011,0,5.0,0xd2f56eeb7111655f1709413ce0f7d2c60f7b1846
ETH,5098,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,6004,0,5.0,0xb0798de851a7c081c98966a7a0ee5c14231fb447
ETH,4877,0,5.0,0x8f22398f1567cddaba1b6bb1973e62b4992d5c9c
ETH,3419,0,5.0,0x9beb4d346c6309a9ce4f27393c6322c8f03a3be6
ETH,2236,0,5.0,0x48cd680bb700f6b7de89dd9ff4932ccc158c3e05
ETH,2995,0,5.0,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93
ETH,8643,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,7855,0,5.0,0x8f22398f1567cddaba1b6bb1973e62b4992d5c9c
ETH,5095,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,3126,0,5.0,0xd7e30ae310c1d1800f5b641baa7af95b2e1fd98c
ETH,1886,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,2241,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,7053,0,5.0,0xa1623430350c5df1b52b0b57483a5bb45d1796da
ETH,8740,0,5.0,0x9f29a11e58479e87f4d10413ec0cf7f3ff34c4c1
ETH,8052,0,5.0,0xdd2f1e6e498202e86d8f5442af596580a4f03c2c
ETH,4336,0,5.0,0xbb12b5a9b85d4ab8cde6056e9c1b2a4a337d2261
ETH,8510,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,6375,0,5.0,0x8162cf883f6ef822bece622ecfed6ea19b9fd978
ETH,5404,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,3609,0,5.0,0x39d678e1a5a4bd201c1285a305fd1b5849388ea3
ETH,3132,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,7979,0,5.0,0x3cda97032227293aaeaef72f44c1adcfc3daf366
ETH,8234,0,5.0,0x0193d941b50d91be6567c7ee1c0fe7af498b4137
ETH,7385,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,2469,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,4104,0,5.0,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93
ETH,3194,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,1947,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,4697,0,5.0,0x1217627fe41a00f0b828317f43e6d58f47dbfc43
ETH,4118,0,5.0,0xdcaa6b5a9771756c30bf9e4629591344e36dbd54
ETH,8437,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,4616,0,5.0,0x7253117f94e93e20b8ee660f7f96c2583840b54e
ETH,4517,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,4386,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,8949,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,9136,0,5.0,0x190174d939cc332ee1ea9351ad703ddf7364ca68
ETH,1721,0,5.0,0xb5edd17d2582a94610ebf0c6832c1652ebbbe210
ETH,2100,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,4466,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,6756,0,5.0,0x88d74a59454f6cf3b51ef6b9136afb6b9d405a88
ETH,5607,0,5.0,0xe2376e68d8260ac85ea789ca4facce34a816ddec
ETH,2292,0,5.0,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93
ETH,3360,0,5.0,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93
ETH,2678,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,914,0,5.0,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93
ETH,900,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,2137,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,4895,0,5.0,0xbb12b5a9b85d4ab8cde6056e9c1b2a4a337d2261
ETH,4098,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,3754,0,5.0,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93
ETH,1252,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,6388,0,5.0,0x0bce1f08ac26719f94701275c8caff71f7d27aac
ETH,9505,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,9596,0,5.0,0x20dff602d440dc119bd3ff52e76f5cfe42da65fe
ETH,4333,0,5.0,0x94b7fdf01f4e5d76b2c31eeb846f91f427606c98
ETH,6872,0,5.0,0x3ce70f7ebbb911d5ff14bb9244ac7c9be2c669b3
ETH,4282,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,9506,0,5.0,0x0617194e49baad419b57fb8ebba265e417362835
ETH,2990,0,5.0,0x957523c697993cb24fcf75efbce4f228325e7383
ETH,4620,0,5.0,0x02020d22dcf88f5edd66b382d7da019f161fb7e3
ETH,3503,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,9040,0,5.0,0xdd2f1e6e498202e86d8f5442af596580a4f03c2c
ETH,3032,0,5.0,0x8f22398f1567cddaba1b6bb1973e62b4992d5c9c
ETH,7949,0,5.0,0xca1d5cefc1d77b47d1f5275b9cb25cfecdb5b17f
ETH,7603,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,1672,0,5.0,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93
ETH,5302,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,8556,0,5.0,0x950f41ea60d4f48cc7bc67a96555ffb2661a081c
ETH,2366,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,1601,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,9388,0,5.0,0x88d74a59454f6cf3b51ef6b9136afb6b9d405a88
ETH,8546,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,2114,0,5.0,0x48040276e9c17ddbe5c8d2976245dcd0235efa43
ETH,7588,0,5.0,0x9beb4d346c6309a9ce4f27393c6322c8f03a3be6
ETH,4249,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,7699,0,5.0,0x957523c697993cb24fcf75efbce4f228325e7383
ETH,4926,0,5.0,0xd7e30ae310c1d1800f5b641baa7af95b2e1fd98c
ETH,9425,0,5.0,0xf0a3af9e925b07d1faa4ddf8bebfaa86b7b95e33
ETH,5119,0,5.0,0xf21b87e098b23069be8199836a5116cfee32b9b6
ETH,5711,0,5.0,0x950f41ea60d4f48cc7bc67a96555ffb2661a081c
ETH,1457,0,5.0,0x9beb4d346c6309a9ce4f27393c6322c8f03a3be6
ETH,2605,0,5.0,0x9dfc0377058b7b9eb277421769b56df1395705f0
ETH,5085,0,5.0,0x5a8d4616d25ad4928b08383073adb961a87de5d8
ETH,3291,0,5.0,0xf9d39b090fbc6669b52606272a0cea56bdab638a
ETH,4375,0,5.0,0x1217627fe41a00f0b828317f43e6d58f47dbfc43
ETH,7953,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,1898,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,4960,0,5.0,0xad5c1768e5974c231b2148169da064e61910f31a
ETH,1036,0,5.0,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93
ETH,1373,0,5.0,0xa1623430350c5df1b52b0b57483a5bb45d1796da
ETH,2709,0,5.0,0x48cd680bb700f6b7de89dd9ff4932ccc158c3e05
ETH,6938,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,4806,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,1413,0,5.0,0x7c09fc7bf606786c2ffd57ffe7c84a0ffe275a36
ETH,8519,0,5.0,0xe38b1dc29e4fa7d295499621164edee1372bac5e
ETH,5543,0,5.0,0x4f85e43f44d2b0e6f57c9355806ce3e1b3f40ab8
ETH,9590,0,5.0,0x09c5ba982a852b318fd5f8256832ef6cbfff6aa4
ETH,8666,0,5.0,0xf927a40c8b7f6e07c5af7fa2155b4864a4112b13
ETH,2867,0,5.0,0x19dafe19f11e960e4ccfc6a5aa8890ebd748ca1e
ETH,4128,0,5.0,0xbb7b8287f3f0a933474a79eae42cbca977791171
ETH,9133,0,5.0,0x3ce70f7ebbb911d5ff14bb9244ac7c9be2c669b3
ETH,2433,0,5.0,0xe8b61c4a9a4143a64cec3a4d4edc76192007d79e
ETH,6742,0,5.0,0x8f22398f1567cddaba1b6bb1973e62b4992d5c9c
ETH,9068,0,5.0,0x688d4cacaccc92e6914549710594bc6aa994f569
ETH,2160,0,5.0,0xdcaa6b5a9771756c30bf9e4629591344e36dbd54
ETH,1755,0,5.0,0xd7e30ae310c1d1800f5b641baa7af95b2e1fd98c
ETH,5548,0,5.0,0xd7e30ae310c1d1800f5b641baa7af95b2e1fd98c
ETH,2442,0,5.0,0xe8b61c4a9a4143a64cec3a4d4edc76192007d79e
ETH,4787,0,5.0,0xe38b1dc29e4fa7d295499621164edee1372bac5e
ETH,9273,0,5.0,0xb5edd17d2582a94610ebf0c6832c1652ebbbe210
ETH,6585,0,5.0,0x8686578c4f7c75246f548299d6ffdac3b67b5cd1
ETH,6572,0,5.0,0xad5c1768e5974c231b2148169da064e61910f31a
ETH,8192,0,5.0,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c
ETH,1015,0,5.0,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93
